               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 132,              2.1558,              1.2897,              1.4996,             0.80651,             0.80929,             0.87843,             0.45918,                   0,                   0,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,               2.153,              1.2981,              1.5037,             0.80673,             0.80895,             0.87859,             0.45934,                   0,                   0,                   0,           0.0073864,           0.0073864,           0.0073864
                 134,              2.1456,              1.2977,              1.5078,             0.80676,             0.80912,             0.87872,             0.45967,                   0,                   0,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,                2.16,              1.2857,               1.496,             0.80577,             0.81068,             0.87881,             0.45976,                   0,                   0,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,              2.1489,              1.2916,               1.497,             0.80567,             0.81016,             0.87904,             0.45947,                   0,                   0,                   0,            0.007327,            0.007327,            0.007327
                 137,              2.1586,              1.2889,              1.4973,             0.80699,             0.80964,             0.87893,             0.45987,                   0,                   0,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,              2.1464,              1.2814,              1.5051,             0.80928,             0.80843,             0.87906,             0.45993,                   0,                   0,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,              2.1519,              1.2885,              1.4914,             0.80889,              0.8086,              0.8793,             0.46005,                   0,                   0,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,              2.1414,              1.2738,              1.4969,             0.80838,             0.80808,             0.87922,             0.46007,                   0,                   0,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,              2.1347,              1.2707,              1.5042,             0.80884,             0.80911,             0.87941,             0.46025,                   0,                   0,                   0,            0.007228,            0.007228,            0.007228
                 142,              2.1502,              1.2902,              1.4968,             0.80967,             0.80895,             0.87965,             0.46043,                   0,                   0,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,              2.1407,              1.2799,              1.4955,             0.80905,             0.80875,              0.8793,              0.4603,                   0,                   0,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,              2.1361,              1.2819,              1.5014,             0.80803,             0.80843,             0.87938,             0.46044,                   0,                   0,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,               2.143,              1.2843,              1.4933,             0.80895,             0.80791,             0.87941,             0.46047,                   0,                   0,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,              2.1363,              1.2744,               1.494,             0.80894,              0.8086,             0.87956,             0.46007,                   0,                   0,                   0,            0.007129,            0.007129,            0.007129
                 147,              2.1486,              1.2881,              1.5037,             0.80908,              0.8086,             0.87985,             0.46048,                   0,                   0,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,              2.1476,              1.2877,              1.4987,             0.80785,             0.80878,             0.87961,             0.46041,                   0,                   0,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,              2.1213,              1.2595,              1.4987,                0.81,             0.80826,             0.87996,             0.46095,                   0,                   0,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,              2.1493,              1.2758,              1.4889,             0.80885,             0.80964,             0.87998,             0.46067,                   0,                   0,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,              2.1367,              1.2735,              1.4968,             0.80853,             0.81033,             0.88022,             0.46111,                   0,                   0,                   0,             0.00703,             0.00703,             0.00703
                 152,              2.1366,              1.2786,              1.4911,             0.80949,              0.8103,             0.88026,              0.4611,                   0,                   0,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,              2.1372,              1.2729,              1.4935,             0.80605,             0.81193,             0.88046,             0.46125,                   0,                   0,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,               2.147,              1.2635,              1.4967,             0.80991,             0.80888,             0.88041,             0.46154,                   0,                   0,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,              2.1382,              1.2637,              1.4957,             0.80862,             0.81085,             0.88069,             0.46197,                   0,                   0,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,              2.1309,              1.2685,              1.4898,             0.80796,             0.81102,             0.88096,              0.4619,                   0,                   0,                   0,            0.006931,            0.006931,            0.006931
                 157,              2.1238,              1.2632,              1.4928,             0.80723,             0.81158,             0.88099,             0.46202,                   0,                   0,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,              2.1362,              1.2712,              1.4996,             0.80792,             0.81085,             0.88094,             0.46207,                   0,                   0,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,               2.121,               1.265,               1.496,             0.80803,             0.81068,             0.88118,             0.46217,                   0,                   0,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,              2.1421,              1.2627,              1.4977,             0.80831,             0.81068,             0.88162,             0.46189,                   0,                   0,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,              2.1324,               1.264,              1.5042,             0.80848,             0.81085,             0.88167,             0.46212,                   0,                   0,                   0,            0.006832,            0.006832,            0.006832
                 162,              2.1348,              1.2637,              1.4842,             0.80875,             0.81084,             0.88161,             0.46207,                   0,                   0,                   0,           0.0068122,           0.0068122,           0.0068122
                 163,              2.1349,              1.2575,              1.4901,              0.8089,             0.81015,             0.88155,              0.4621,                   0,                   0,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,              2.1187,              1.2546,               1.489,             0.80852,             0.81033,             0.88156,             0.46238,                   0,                   0,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,               2.124,              1.2638,              1.4905,             0.80878,             0.80947,             0.88163,             0.46261,                   0,                   0,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,              2.1208,              1.2459,              1.4943,              0.8125,             0.80808,              0.8818,             0.46286,                   0,                   0,                   0,            0.006733,            0.006733,            0.006733
                 167,              2.1229,              1.2499,               1.488,             0.81275,             0.80749,             0.88191,             0.46282,                   0,                   0,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,              2.1154,              1.2405,              1.4852,             0.81278,             0.80766,             0.88209,             0.46313,                   0,                   0,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,              2.1144,               1.248,              1.4877,             0.81303,              0.8075,             0.88203,             0.46285,                   0,                   0,                   0,           0.0066736,           0.0066736,           0.0066736
                 170,              2.1219,              1.2504,              1.4909,             0.81173,             0.80878,             0.88215,             0.46323,                   0,                   0,                   0,           0.0066538,           0.0066538,           0.0066538
                 171,              2.1197,              1.2453,              1.4948,             0.81209,             0.80843,             0.88225,             0.46347,                   0,                   0,                   0,            0.006634,            0.006634,            0.006634
                 172,              2.1142,              1.2395,              1.4845,             0.81032,              0.8105,             0.88206,             0.46326,                   0,                   0,                   0,           0.0066142,           0.0066142,           0.0066142
                 173,              2.1185,              1.2387,              1.4843,             0.81038,             0.81085,             0.88261,              0.4636,                   0,                   0,                   0,           0.0065944,           0.0065944,           0.0065944
                 174,              2.1028,              1.2391,              1.4828,             0.80975,             0.81093,              0.8826,             0.46386,                   0,                   0,                   0,           0.0065746,           0.0065746,           0.0065746
                 175,              2.1178,              1.2448,              1.4892,             0.81012,             0.81033,             0.88238,             0.46407,                   0,                   0,                   0,           0.0065548,           0.0065548,           0.0065548
                 176,              2.1141,              1.2409,              1.4877,             0.81045,             0.80998,             0.88251,             0.46427,                   0,                   0,                   0,            0.006535,            0.006535,            0.006535
                 177,              2.1142,              1.2402,              1.4878,             0.81226,             0.80964,              0.8826,              0.4641,                   0,                   0,                   0,           0.0065152,           0.0065152,           0.0065152
                 178,               2.112,              1.2383,              1.4824,              0.8124,             0.80964,              0.8827,             0.46425,                   0,                   0,                   0,           0.0064954,           0.0064954,           0.0064954
                 179,              2.1094,              1.2354,              1.4801,             0.81236,              0.8092,             0.88208,             0.46401,                   0,                   0,                   0,           0.0064756,           0.0064756,           0.0064756
                 180,              2.1062,              1.2362,              1.4914,             0.81204,             0.80975,             0.88239,             0.46426,                   0,                   0,                   0,           0.0064558,           0.0064558,           0.0064558
                 181,              2.0958,              1.2224,              1.4719,             0.80948,             0.81102,             0.88228,             0.46444,                   0,                   0,                   0,            0.006436,            0.006436,            0.006436
                 182,              2.1052,              1.2407,              1.4937,             0.80867,             0.81189,             0.88242,             0.46427,                   0,                   0,                   0,           0.0064162,           0.0064162,           0.0064162
                 183,              2.1144,              1.2424,               1.477,             0.80913,             0.81137,             0.88206,             0.46449,                   0,                   0,                   0,           0.0063964,           0.0063964,           0.0063964
                 184,              2.1048,              1.2261,              1.4828,             0.80813,             0.81121,              0.8822,              0.4648,                   0,                   0,                   0,           0.0063766,           0.0063766,           0.0063766
                 185,              2.1011,              1.2345,              1.4737,             0.80879,             0.81177,              0.8829,             0.46441,                   0,                   0,                   0,           0.0063568,           0.0063568,           0.0063568
                 186,              2.1166,              1.2266,              1.4897,              0.8082,             0.81275,             0.88288,             0.46461,                   0,                   0,                   0,            0.006337,            0.006337,            0.006337
                 187,              2.1115,              1.2388,              1.4914,             0.80826,              0.8124,             0.88306,             0.46482,                   0,                   0,                   0,           0.0063172,           0.0063172,           0.0063172
                 188,              2.0998,              1.2274,              1.4859,             0.80807,             0.81166,              0.8828,             0.46532,                   0,                   0,                   0,           0.0062974,           0.0062974,           0.0062974
                 189,              2.0994,              1.2208,              1.4841,             0.80839,              0.8124,             0.88332,             0.46573,                   0,                   0,                   0,           0.0062776,           0.0062776,           0.0062776
                 190,              2.1003,              1.2349,              1.4824,             0.80835,             0.81166,             0.88337,             0.46553,                   0,                   0,                   0,           0.0062578,           0.0062578,           0.0062578
                 191,              2.0969,              1.2304,              1.4735,             0.80893,             0.81154,             0.88376,             0.46573,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                 192,              2.1017,              1.2298,              1.4721,             0.80847,             0.81206,             0.88392,             0.46564,                   0,                   0,                   0,           0.0062182,           0.0062182,           0.0062182
                 193,              2.1074,              1.2196,              1.4866,             0.80826,             0.81171,             0.88359,             0.46567,                   0,                   0,                   0,           0.0061984,           0.0061984,           0.0061984
                 194,              2.1015,              1.2223,              1.4949,             0.80856,             0.81201,             0.88388,             0.46581,                   0,                   0,                   0,           0.0061786,           0.0061786,           0.0061786
                 195,              2.0878,              1.2184,              1.4776,             0.80841,             0.81345,             0.88402,             0.46568,                   0,                   0,                   0,           0.0061588,           0.0061588,           0.0061588
                 196,              2.0884,              1.2085,              1.4734,             0.80803,             0.81292,             0.88407,             0.46575,                   0,                   0,                   0,            0.006139,            0.006139,            0.006139
                 197,              2.1064,               1.213,              1.4755,             0.80787,             0.81276,             0.88424,             0.46588,                   0,                   0,                   0,           0.0061192,           0.0061192,           0.0061192
                 198,              2.0941,              1.2207,              1.4834,             0.80788,             0.81309,             0.88435,             0.46571,                   0,                   0,                   0,           0.0060994,           0.0060994,           0.0060994
                 199,              2.0839,              1.2115,              1.4723,             0.80809,             0.81275,             0.88439,             0.46577,                   0,                   0,                   0,           0.0060796,           0.0060796,           0.0060796
                 200,              2.1038,               1.229,              1.4799,             0.80953,             0.81223,              0.8847,             0.46568,                   0,                   0,                   0,           0.0060598,           0.0060598,           0.0060598
                 201,              2.0884,              1.2212,              1.4865,             0.81011,             0.81212,             0.88487,              0.4657,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                 202,               2.088,              1.2162,              1.4865,             0.81029,             0.81188,             0.88494,             0.46563,                   0,                   0,                   0,           0.0060202,           0.0060202,           0.0060202
                 203,              2.0969,              1.2211,              1.4848,             0.80973,             0.81304,             0.88511,             0.46572,                   0,                   0,                   0,           0.0060004,           0.0060004,           0.0060004
                 204,              2.0903,              1.2185,              1.4688,             0.81001,             0.81304,              0.8852,             0.46595,                   0,                   0,                   0,           0.0059806,           0.0059806,           0.0059806
                 205,              2.0926,              1.2036,              1.4805,              0.8104,             0.81218,             0.88532,             0.46589,                   0,                   0,                   0,           0.0059608,           0.0059608,           0.0059608
                 206,              2.0851,              1.2179,              1.4729,             0.81014,             0.81374,             0.88537,             0.46583,                   0,                   0,                   0,            0.005941,            0.005941,            0.005941
                 207,               2.087,              1.2007,              1.4807,             0.81079,             0.81327,             0.88568,             0.46593,                   0,                   0,                   0,           0.0059212,           0.0059212,           0.0059212
                 208,                2.09,              1.1992,              1.4729,             0.80987,             0.81361,             0.88569,             0.46589,                   0,                   0,                   0,           0.0059014,           0.0059014,           0.0059014
                 209,               2.084,              1.2103,              1.4743,             0.81059,             0.81391,             0.88608,             0.46581,                   0,                   0,                   0,           0.0058816,           0.0058816,           0.0058816
                 210,              2.0796,              1.2054,              1.4769,             0.80988,             0.81534,             0.88627,             0.46576,                   0,                   0,                   0,           0.0058618,           0.0058618,           0.0058618
                 211,              2.0937,               1.206,              1.4758,             0.80946,             0.81551,             0.88638,             0.46574,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                 212,              2.0838,               1.201,              1.4663,             0.80998,             0.81534,             0.88642,             0.46589,                   0,                   0,                   0,           0.0058222,           0.0058222,           0.0058222
                 213,               2.087,              1.1971,               1.484,             0.80981,             0.81603,             0.88646,             0.46639,                   0,                   0,                   0,           0.0058024,           0.0058024,           0.0058024
                 214,              2.0776,              1.2029,              1.4665,             0.81103,             0.81499,             0.88668,             0.46623,                   0,                   0,                   0,           0.0057826,           0.0057826,           0.0057826
                 215,              2.0772,              1.1948,              1.4686,             0.81044,             0.81684,             0.88678,             0.46636,                   0,                   0,                   0,           0.0057628,           0.0057628,           0.0057628
                 216,              2.0827,              1.1915,              1.4807,             0.80972,             0.81741,             0.88688,              0.4668,                   0,                   0,                   0,            0.005743,            0.005743,            0.005743
                 217,              2.0714,              1.1895,              1.4741,             0.80832,             0.81828,             0.88693,             0.46676,                   0,                   0,                   0,           0.0057232,           0.0057232,           0.0057232
                 218,              2.0649,              1.1988,              1.4748,             0.80833,             0.81759,              0.8869,             0.46679,                   0,                   0,                   0,           0.0057034,           0.0057034,           0.0057034
                 219,               2.067,              1.1857,               1.467,              0.8082,             0.81815,               0.887,             0.46709,                   0,                   0,                   0,           0.0056836,           0.0056836,           0.0056836
                 220,              2.0597,              1.1822,              1.4769,             0.80874,             0.81828,             0.88695,             0.46721,                   0,                   0,                   0,           0.0056638,           0.0056638,           0.0056638
                 221,              2.0733,              1.2022,              1.4718,             0.80846,             0.81659,             0.88705,             0.46722,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                 222,               2.076,              1.1925,              1.4704,             0.80759,             0.81714,             0.88702,             0.46726,                   0,                   0,                   0,           0.0056242,           0.0056242,           0.0056242
                 223,              2.0663,              1.1918,              1.4751,             0.80756,             0.81828,             0.88722,             0.46724,                   0,                   0,                   0,           0.0056044,           0.0056044,           0.0056044
                 224,              2.0694,              1.1838,               1.464,             0.80762,             0.81947,             0.88729,              0.4677,                   0,                   0,                   0,           0.0055846,           0.0055846,           0.0055846
                 225,              2.0767,              1.1978,              1.4715,             0.80718,             0.82073,              0.8874,             0.46786,                   0,                   0,                   0,           0.0055648,           0.0055648,           0.0055648
                 226,               2.064,              1.1823,              1.4679,             0.80693,             0.82233,             0.88739,             0.46776,                   0,                   0,                   0,            0.005545,            0.005545,            0.005545
                 227,              2.0651,              1.1762,               1.476,              0.8073,             0.82173,             0.88777,             0.46784,                   0,                   0,                   0,           0.0055252,           0.0055252,           0.0055252
                 228,              2.0666,              1.1831,              1.4688,             0.80772,             0.82104,             0.88769,             0.46781,                   0,                   0,                   0,           0.0055054,           0.0055054,           0.0055054
                 229,              2.0616,              1.1752,              1.4636,             0.80723,             0.82139,             0.88797,             0.46791,                   0,                   0,                   0,           0.0054856,           0.0054856,           0.0054856
                 230,              2.0633,                1.18,              1.4686,             0.80826,             0.82087,             0.88784,             0.46791,                   0,                   0,                   0,           0.0054658,           0.0054658,           0.0054658
                 231,              2.0725,              1.1813,              1.4688,             0.80833,             0.82121,              0.8878,             0.46792,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                 232,              2.0705,              1.1808,              1.4652,             0.80809,             0.82268,             0.88815,              0.4678,                   0,                   0,                   0,           0.0054262,           0.0054262,           0.0054262
                 233,              2.0626,              1.1758,              1.4654,             0.80814,             0.82259,             0.88796,             0.46776,                   0,                   0,                   0,           0.0054064,           0.0054064,           0.0054064
                 234,              2.0519,              1.1713,              1.4696,             0.80906,             0.82139,             0.88801,             0.46808,                   0,                   0,                   0,           0.0053866,           0.0053866,           0.0053866
                 235,              2.0632,              1.1861,              1.4651,             0.81213,             0.81862,             0.88802,             0.46806,                   0,                   0,                   0,           0.0053668,           0.0053668,           0.0053668
                 236,              2.0513,              1.1686,              1.4607,             0.81248,             0.81956,             0.88864,             0.46847,                   0,                   0,                   0,            0.005347,            0.005347,            0.005347
                 237,              2.0563,              1.1707,              1.4669,              0.8123,             0.82052,             0.88845,             0.46858,                   0,                   0,                   0,           0.0053272,           0.0053272,           0.0053272
                 238,              2.0461,              1.1705,               1.447,             0.79968,             0.83162,             0.88885,             0.46878,                   0,                   0,                   0,           0.0053074,           0.0053074,           0.0053074
                 239,              2.0598,               1.169,              1.4582,             0.79997,             0.83192,             0.88874,             0.46859,                   0,                   0,                   0,           0.0052876,           0.0052876,           0.0052876
                 240,              2.0557,              1.1692,              1.4549,             0.80074,             0.83175,             0.88861,              0.4687,                   0,                   0,                   0,           0.0052678,           0.0052678,           0.0052678
                 241,              2.0598,              1.1684,              1.4727,             0.81584,             0.81603,             0.88876,             0.46856,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                 242,              2.0491,              1.1714,              1.4591,             0.80239,             0.82975,              0.8892,             0.46892,                   0,                   0,                   0,           0.0052282,           0.0052282,           0.0052282
                 243,                2.05,              1.1631,              1.4651,             0.80285,             0.82968,             0.88943,              0.4689,                   0,                   0,                   0,           0.0052084,           0.0052084,           0.0052084
                 244,              2.0534,              1.1678,              1.4594,             0.81892,             0.81482,             0.88936,             0.46899,                   0,                   0,                   0,           0.0051886,           0.0051886,           0.0051886
                 245,              2.0533,              1.1606,              1.4631,             0.81646,             0.81568,             0.88934,             0.46909,                   0,                   0,                   0,           0.0051688,           0.0051688,           0.0051688
                 246,              2.0574,              1.1598,               1.466,             0.81739,             0.81448,             0.88922,             0.46905,                   0,                   0,                   0,            0.005149,            0.005149,            0.005149
                 247,              2.0342,              1.1623,               1.457,             0.81452,             0.81776,             0.88936,             0.46903,                   0,                   0,                   0,           0.0051292,           0.0051292,           0.0051292
                 248,              2.0426,              1.1589,               1.458,             0.81539,             0.81792,             0.88936,             0.46897,                   0,                   0,                   0,           0.0051094,           0.0051094,           0.0051094
                 249,                2.06,              1.1721,              1.4658,             0.81238,              0.8205,             0.88956,             0.46932,                   0,                   0,                   0,           0.0050896,           0.0050896,           0.0050896
                 250,              2.0372,              1.1468,               1.454,             0.81198,             0.82052,             0.88937,              0.4704,                   0,                   0,                   0,           0.0050698,           0.0050698,           0.0050698
                 251,              2.0484,              1.1606,              1.4623,             0.81377,             0.82018,             0.88947,             0.46998,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                 252,              2.0349,              1.1604,              1.4563,             0.81068,             0.82178,             0.88953,              0.4701,                   0,                   0,                   0,           0.0050302,           0.0050302,           0.0050302
                 253,              2.0444,              1.1506,              1.4575,             0.81073,             0.82242,             0.88965,             0.47038,                   0,                   0,                   0,           0.0050104,           0.0050104,           0.0050104
                 254,              2.0412,              1.1565,              1.4658,             0.81111,             0.82208,             0.88956,             0.47032,                   0,                   0,                   0,           0.0049906,           0.0049906,           0.0049906
                 255,              2.0316,              1.1597,              1.4524,             0.81061,             0.82216,             0.88961,             0.46984,                   0,                   0,                   0,           0.0049708,           0.0049708,           0.0049708
                 256,              2.0393,              1.1613,              1.4583,             0.81071,             0.82156,             0.88949,             0.47049,                   0,                   0,                   0,            0.004951,            0.004951,            0.004951
                 257,              2.0482,              1.1625,              1.4641,              0.8111,             0.82182,             0.88955,             0.47057,                   0,                   0,                   0,           0.0049312,           0.0049312,           0.0049312
                 258,              2.0438,              1.1591,              1.4611,             0.81022,             0.82121,             0.88945,             0.47045,                   0,                   0,                   0,           0.0049114,           0.0049114,           0.0049114
                 259,              2.0255,              1.1433,              1.4499,             0.81333,             0.82052,             0.88971,             0.47028,                   0,                   0,                   0,           0.0048916,           0.0048916,           0.0048916
                 260,               2.027,              1.1454,               1.448,             0.81403,             0.82035,             0.88969,             0.47007,                   0,                   0,                   0,           0.0048718,           0.0048718,           0.0048718
                 261,              2.0362,              1.1589,              1.4619,              0.8138,             0.81983,             0.88966,             0.47017,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                 262,              2.0183,                1.13,              1.4567,             0.81445,             0.81964,             0.88972,             0.47023,                   0,                   0,                   0,           0.0048322,           0.0048322,           0.0048322
                 263,              2.0334,              1.1485,              1.4533,             0.81585,             0.81931,             0.88949,             0.46997,                   0,                   0,                   0,           0.0048124,           0.0048124,           0.0048124
                 264,              2.0316,              1.1417,              1.4583,             0.81805,             0.81879,              0.8895,             0.47028,                   0,                   0,                   0,           0.0047926,           0.0047926,           0.0047926
